prospect_id,company_name,website,industry_hint,linkedin_url,cloned_site_url
gollob-morgan-peddy-inc,Gollob Morgan Peddy Inc,http://www.gmp-advisors.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/taylor-mathews-cpa-b8112340,https://gollob-morgan-peddy-inc-forge.vercel.app
hcj-cpas-advisors,HCJ CPAs & Advisors,http://www.hcjcpa.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/patty-heird-8223b467,https://hcj-cpas-advisors-forge.vercel.app
maillie-llp,Maillie LLP,http://www.maillie.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/robertmanero,https://maillie-llp-forge.vercel.app
mmq-associates-p-c,"MMQ & Associates, P.C.",http://www.mmq.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/joe-quinn-21701986,https://mmq-associates-p-c-forge.vercel.app
rhoden-cpa-firm,Rhoden Cpa Firm,http://www.rhodencpa.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/dewayne-smoak-8a278423,https://rhoden-cpa-firm-forge.vercel.app
sansiveri-kimball-co-llp,"Sansiveri, Kimball & Co., LLP",http://www.sansiveri.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/lorenavoyer,https://sansiveri-kimball-co-llp-forge.vercel.app
schultheis-panettieri-llp,"Schultheis & Panettieri, LLP",http://www.snpcpa.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/donna-panettieri-858b0845,https://schultheis-panettieri-llp-forge.vercel.app
talance-group,Talance Group,http://www.talancegroup.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/rachel-fogg-99419665,https://talance-group-forge.vercel.app
whittlesey,Whittlesey,http://www.wadvising.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/ed-jason-3b75b02b,https://whittlesey-forge.vercel.app
athens-orthopedic-clinic,Athens Orthopedic Clinic,http://www.athensorthopedicclinic.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/kayo-elliott-74b883aa,https://athens-orthopedic-clinic-forge.vercel.app
alexander-law-firm-p-c,"Alexander Law Firm, P.C.",http://www.alexlawfirm.com,Law Firms,http://www.linkedin.com/in/hubert-alexander-b5826711a,https://alexander-law-firm-p-c-forge.vercel.app
rodriguez-law-firm,Rodriguez Law Firm,http://www.rodlawfirm.com,Law Firms,http://www.linkedin.com/in/lawdefense,https://rodriguez-law-firm-forge.vercel.app
aestheticare-medspa-wellness,AesthetiCare Medspa + Wellness,http://www.greatskinkc.com,MedSpa / Aesthetics / Wellness Clinics,http://www.linkedin.com/in/olivia-j-lotz-a3b453266,https://aestheticare-medspa-wellness-forge.vercel.app
emerge-medical-well-spa,Emerge Medical & Well Spa,http://www.emergetulsa.com,MedSpa / Aesthetics / Wellness Clinics,http://www.linkedin.com/in/sarah-collette-11a1ab218,https://emerge-medical-well-spa-forge.vercel.app
illume-cosmetic-surgery-medspa,Illume Cosmetic Surgery & Medspa,http://www.illumecosmeticsurgery.com,MedSpa / Aesthetics / Wellness Clinics,http://www.linkedin.com/in/sarah-kieffer-02757b89,https://illume-cosmetic-surgery-medspa-forge.vercel.app
allied-properties-reit,Allied Properties REIT,http://www.alliedreit.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/assmae-loudyi-9910b217,https://allied-properties-reit-forge.vercel.app
ares-management,Ares Management,http://www.aresmgmt.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/carstenweber1,https://ares-management-forge.vercel.app
bain-capital,Bain Capital,http://www.baincapital.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/sumitgupta55,https://bain-capital-forge.vercel.app
cerberus-capital-management,Cerberus Capital Management,http://www.cerberus.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/simonbrott,https://cerberus-capital-management-forge.vercel.app
finance-of-america,Finance of America,http://www.financeofamerica.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/pieter-vanzyl-9330764,https://finance-of-america-forge.vercel.app
gv-google-ventures,GV (Google Ventures),http://www.gv.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/carolineejohansen,https://gv-google-ventures-forge.vercel.app
h-i-g-capital,H.I.G. Capital,http://www.hig.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/barrybooth,https://h-i-g-capital-forge.vercel.app
highwoods-properties,Highwoods Properties,http://www.highwoods.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/steve-dixon-pe-cem-leed-ap-9aa342199,https://highwoods-properties-forge.vercel.app
la-caisse-caisse-de-d-p-t-et-placement-du-qu-bec,La Caisse (Caisse de dépôt et placement du Québec),http://www.lacaisse.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/etiennegravel,https://la-caisse-caisse-de-d-p-t-et-placement-du-qu-bec-forge.vercel.app
lba,LBA,http://www.lbarealty.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/michelle-german-4261508,https://lba-forge.vercel.app
maloney-properties,Maloney Properties,http://www.maloneyproperties.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/jason-tucker-26809536,https://maloney-properties-forge.vercel.app
national-equity-fund-inc,"National Equity Fund, Inc.",http://www.nefinc.org,Private Equity / Portfolio Operations,http://www.linkedin.com/in/carey-haller-connolly-5406a66,https://national-equity-fund-inc-forge.vercel.app
platinum-equity,Platinum Equity,http://www.platinumequity.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/alex-kelln-61478546,https://platinum-equity-forge.vercel.app
public-investment-fund-pif,Public Investment Fund (PIF),http://www.pif.gov.sa,Private Equity / Portfolio Operations,http://www.linkedin.com/in/jose-de-ochoa-a4612b3,https://public-investment-fund-pif-forge.vercel.app
razor-group,Razor Group,http://www.razor-group.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/nfip,https://razor-group-forge.vercel.app
ready-capital,Ready Capital,http://www.readycapital.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/anna-westerlund-63999a69,https://ready-capital-forge.vercel.app
rexford-industrial,Rexford Industrial,http://www.rexfordindustrial.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/sharyl-witte-laporte-a737479,https://rexford-industrial-forge.vercel.app
the-duckhorn-portfolio,The Duckhorn Portfolio,http://www.duckhornportfolio.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/p-j-alviso-54812431,https://the-duckhorn-portfolio-forge.vercel.app
hensley-cpa-firm-pa,Hensley CPA Firm PA,http://www.hensleycpas.us,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/debbie-ekes-95065935,https://hensley-cpa-firm-pa-forge.vercel.app
specialists-in-sports-and-orthopedic-rehabilitation-ssor,Specialists in Sports and Orthopedic Rehabilitation (SSOR),http://www.ssorkc.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/miranda-dove-a7b59210a,https://specialists-in-sports-and-orthopedic-rehabilitation-ssor-forge.vercel.app
ireland-stapleton-pryor-pascoe-pc,"Ireland Stapleton Pryor & Pascoe, PC",http://www.irelandstapleton.com,Law Firms,http://www.linkedin.com/in/michelle-ferguson-43a6497,https://ireland-stapleton-pryor-pascoe-pc-forge.vercel.app
lyda-law-firm,Lyda Law Firm,http://www.lydagroup.com,Law Firms,http://www.linkedin.com/in/rhgordon,https://lyda-law-firm-forge.vercel.app
pless-law-firm,Pless Law Firm,http://www.plesslaw.com,Law Firms,http://www.linkedin.com/in/christopher-campbell-bb06755,https://pless-law-firm-forge.vercel.app
the-hustead-law-firm,The Hustead Law Firm,http://www.thlf.com,Law Firms,http://www.linkedin.com/in/dane-mueller-ba05155b,https://the-hustead-law-firm-forge.vercel.app
thompson-law-firm,Thompson Law Firm,http://www.thompsonlawks.com,Law Firms,http://www.linkedin.com/in/deborah-thompson-98a13612,https://thompson-law-firm-forge.vercel.app
wagstaff-law-firm,Wagstaff Law Firm,http://www.wagstafflawfirm.com,Law Firms,http://www.linkedin.com/in/sommer-luther-b0765b13a,https://wagstaff-law-firm-forge.vercel.app
yates-law-firm-llc,"Yates Law Firm, LLC",http://www.yateslawfirmllc.com,Law Firms,http://www.linkedin.com/in/ryan-yates-0a60b1339,https://yates-law-firm-llc-forge.vercel.app
ageless-aesthetics-medical-spa,Ageless Aesthetics Medical Spa,http://www.agelessaestheticsmedspa.com,MedSpa / Aesthetics / Wellness Clinics,http://www.linkedin.com/in/herbert-parris-md-6254a45,https://ageless-aesthetics-medical-spa-forge.vercel.app
aob-med-spa,AOB MED SPA,http://www.aobmedspa.com,MedSpa / Aesthetics / Wellness Clinics,http://www.linkedin.com/in/dennis-kotelko-6295401b8,https://aob-med-spa-forge.vercel.app
greenwich-medical-spa,Greenwich Medical Spa,http://www.greenwichmedicalspa.com,MedSpa / Aesthetics / Wellness Clinics,http://www.linkedin.com/in/trish-catino-88621b40,https://greenwich-medical-spa-forge.vercel.app
revive-medical-spa-llc,"Revive Medical Spa, LLC",http://www.advancedskinmd.com,MedSpa / Aesthetics / Wellness Clinics,http://www.linkedin.com/in/ardisschmitt,https://revive-medical-spa-llc-forge.vercel.app
senara-health-and-medical-spa,Senara Health and Medical Spa,http://www.experiencesenara.com,MedSpa / Aesthetics / Wellness Clinics,http://www.linkedin.com/in/penny-kramer-2bb6186a,https://senara-health-and-medical-spa-forge.vercel.app
absloans,Absloans,http://www.absloans.com,Progressive Service Businesses,http://www.linkedin.com/in/stephen-dunn-33623891,https://absloans-forge.vercel.app
first-eagle-investments,First Eagle Investments,http://www.firsteagle.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/donna-ho-29615327,https://first-eagle-investments-forge.vercel.app
ludell-manufacturing,Ludell Manufacturing,http://www.ludellmanufacturing.com,Manufacturing / Industrial Operators,http://www.linkedin.com/in/kelly-cairo-276754177,https://ludell-manufacturing-forge.vercel.app
simpson-door-company,Simpson Door Company,http://www.simpsondoor.com,Progressive Service Businesses,http://www.linkedin.com/in/tanya-dierick-03a36249,https://simpson-door-company-forge.vercel.app
twg,TWG,http://www.twgdev.com,Private Equity / Portfolio Operations,http://www.linkedin.com/in/teisa-g-668290124,https://twg-forge.vercel.app
fisher-german-llp,Fisher German LLP,http://www.fishergerman.co.uk,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/ashpatel4,https://fisher-german-llp-forge.vercel.app
pasco-hernando-state-college,Pasco-Hernando State College,http://www.phsc.edu,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/misty-price-197738157,https://pasco-hernando-state-college-forge.vercel.app
richey-may,Richey May,http://www.richeymay.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/kimberly-dittmer-cpa-5640656,https://richey-may-forge.vercel.app
sax,SAX,http://www.saxadvisorygroup.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/petermotsch,https://sax-forge.vercel.app
whitley-penn,Whitley Penn,http://www.whitleypenn.com,CPA / Accounting / Advisory Firms,http://www.linkedin.com/in/jake-morris-04853816,https://whitley-penn-forge.vercel.app
all-american-orthopedic-and-sports-medicine,All American Orthopedic and Sports Medicine,http://www.aaortho.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/jeslie-mathew-663b198,https://all-american-orthopedic-and-sports-medicine-forge.vercel.app
dallas-orthopedic-shoulder-institute,Dallas Orthopedic & Shoulder Institute,http://www.theshouldermotion.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/sandy-wu-1276a7284,https://dallas-orthopedic-shoulder-institute-forge.vercel.app
englewood-orthopedic-associates,Englewood Orthopedic Associates,http://www.englewoodortho.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/regina-byrnes-mba-7b665041,https://englewood-orthopedic-associates-forge.vercel.app
fondren-orthopedic-group,Fondren Orthopedic Group,http://www.fondren.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/rosie-ybarra-19b44828,https://fondren-orthopedic-group-forge.vercel.app
michigan-orthopedic-specialists-pc,"MICHIGAN ORTHOPEDIC SPECIALISTS, PC",http://www.miortho.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/amanda-flores-791aa029b,https://michigan-orthopedic-specialists-pc-forge.vercel.app
nevada-orthopedic-spine-center,Nevada Orthopedic & Spine Center,http://www.nevadaorthopedic.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/julia-lipkowitz-aa548468,https://nevada-orthopedic-spine-center-forge.vercel.app
ocean-orthopedic-associates-p-a,"OCEAN ORTHOPEDIC ASSOCIATES, P.A.",http://www.oceanortho.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/monique-hughes-1a101843,https://ocean-orthopedic-associates-p-a-forge.vercel.app
omaha-orthopedic-clinic,Omaha Orthopedic Clinic,http://www.omahaorthopedic.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/rhonda-cronican-61324485,https://omaha-orthopedic-clinic-forge.vercel.app
orthopedic-specialists-sports-medicine,Orthopedic Specialists & Sports Medicine,http://www.ossmnewark.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/jean-spring-mbahm-cpc,https://orthopedic-specialists-sports-medicine-forge.vercel.app
orthopedic-specialists-of-oakland-county,Orthopedic Specialists of Oakland County,http://www.osoc.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/kelsey-krych-1a4b2a308,https://orthopedic-specialists-of-oakland-county-forge.vercel.app
ossm-orthopedic-surgery-sports-medicine,OSSM Orthopedic Surgery & Sports Medicine,http://www.ossmidaho.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/lori-sauve-48a066159,https://ossm-orthopedic-surgery-sports-medicine-forge.vercel.app
plano-orthopedic-sports-medicine-center,Plano Orthopedic & Sports Medicine Center,http://www.posmc.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/morgan-siren-23065abb,https://plano-orthopedic-sports-medicine-center-forge.vercel.app
the-orthopedic-clinic,The Orthopedic Clinic,http://www.orthotoc.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/sara-carlin-b7708232a,https://the-orthopedic-clinic-forge.vercel.app
the-orthopedic-specialty-clinic,The Orthopedic Specialty Clinic,http://www.toshmd.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/joni-thomas-mba-111b4a164,https://the-orthopedic-specialty-clinic-forge.vercel.app
the-ferris-law-firm,The Ferris Law Firm,http://www.theferrislawfirm.com,Law Firms,http://www.linkedin.com/in/andrea-fuller-8403452a,https://the-ferris-law-firm-forge.vercel.app
accent-indy-a-dmc-network-company,"Accent Indy, a DMC Network Company",http://www.accentindy.com,Progressive Service Businesses,http://www.linkedin.com/in/jeremy-gardner-gtp-57305b8,https://accent-indy-a-dmc-network-company-forge.vercel.app
allen-company,Allen Company,http://www.allen-company.com,Progressive Service Businesses,http://www.linkedin.com/in/joe-hancock-806a67b0,https://allen-company-forge.vercel.app
ashland-construction-company,Ashland Construction Company,http://www.ashlandconstruction.com,Progressive Service Businesses,http://www.linkedin.com/in/rhett-moody-08286041,https://ashland-construction-company-forge.vercel.app
carlyn-and-company-interiors-design,Carlyn and Company Interiors + Design,http://www.carlynco.com,Progressive Service Businesses,http://www.linkedin.com/in/joann-mcinnis-75498011,https://carlyn-and-company-interiors-design-forge.vercel.app
dinan-company-llc,"Dinan & Company, LLC",http://www.dinancompany.com,Progressive Service Businesses,http://www.linkedin.com/in/alex-aldworth-9b6aa222,https://dinan-company-llc-forge.vercel.app
it-authorities-a-widepoint-company,"IT Authorities, a WidePoint company",http://www.itauthorities.com,Progressive Service Businesses,http://www.linkedin.com/in/david-w-326419102,https://it-authorities-a-widepoint-company-forge.vercel.app
myofficeproducts,Myofficeproducts,http://www.myofficeproducts.com,Progressive Service Businesses,http://www.linkedin.com/in/john-frisk-a8b41b10,https://myofficeproducts-forge.vercel.app
the-trust-company-of-tennessee,The Trust Company of Tennessee,http://www.thetrust.com,Progressive Service Businesses,http://www.linkedin.com/in/sheryl-linck-0589a88,https://the-trust-company-of-tennessee-forge.vercel.app
advanced-orthopedic-specialists,Advanced Orthopedic Specialists,http://www.advancedortho.net,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/christie-gondek-3b3890299,https://advanced-orthopedic-specialists-forge.vercel.app
animal-surgical-orthopedic-center,Animal Surgical & Orthopedic Center,http://www.animalsurgical.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/isabella-barnes-4719a6102,https://animal-surgical-orthopedic-center-forge.vercel.app
aoa-orthopedic-specialists,AOA Orthopedic Specialists,http://www.arlingtonortho.com,Specialty Healthcare / Orthopedics,http://www.linkedin.com/in/csalinas-08388697,https://aoa-orthopedic-specialists-forge.vercel.app
